x,y,z
-1.118820645589586782e+01,-8.020345545139347720e+00,3.372402791561165003e+01
-1.085232026002127625e+01,-7.314654080910535150e+00,3.367032154811003153e+01
-1.048298846070988155e+01,-6.646987499044384684e+00,3.351892498960944522e+01
-1.008751984627865106e+01,-6.027375703290108966e+00,3.327973942279287201e+01
-9.673349594817370445e+00,-5.463105876601893840e+00,3.296374606552120667e+01
-9.247768668526978431e+00,-4.958803024898388756e+00,3.258234113555927536e+01
-8.817694625231803585e+00,-4.516667755907420201e+00,3.214677364801510606e+01
-8.389492424545483829e+00,-4.136819831346622678e+00,3.166771119959352632e+01
-7.968848029170083613e+00,-3.817697267192567079e+00,3.115493919528893230e+01
-7.560692938947367381e+00,-3.556467795024029321e+00,3.061718429501243222e+01
-7.169174237190706123e+00,-3.349419353629110141e+00,3.006204299093050736e+01
-6.797662771754964695e+00,-3.192308433129736667e+00,2.949599210538737992e+01
-6.448791105728393092e+00,-3.080653274864364022e+00,2.892445710986855190e+01
-6.124512919556256207e+00,-3.009968600412202822e+00,2.835191678401290716e+01
-5.826176332625398580e+00,-2.975943594330148212e+00,2.778202643872498356e+01
-5.554604642100286149e+00,-2.974568672472215791e+00,2.721774622505882135e+01
-5.310179282219195329e+00,-3.002218597638806941e+00,2.666146531053842494e+01
-5.092921002596474622e+00,-3.055699931974147354e+00,2.611511605706346018e+01
-4.902566430147108356e+00,-3.132270681902135756e+00,2.558027528102065418e+01
-4.738638157842191667e+00,-3.229639129529036978e+00,2.505825165101832397e+01
-4.600507288590722332e+00,-3.345947794590911073e+00,2.455015968419738215e+01
-4.487447981482071135e+00,-3.479747368347803960e+00,2.405698160981943445e+01
-4.398683999032675374e+00,-3.629964378106164791e+00,2.357961881436172291e+01
-4.333427558366490295e+00,-3.795865400478463769e+00,2.311893470548378104e+01
-4.290910996507239616e+00,-3.977019804539331016e+00,2.267579079815631360e+01
-4.270411859386407549e+00,-4.173262318910738067e+00,2.225107765715790364e+01
-4.271272063609036884e+00,-4.384656150045939782e+00,2.184574211798641841e+01
-4.292911762587285907e+00,-4.611456913875406904e+00,2.146081196014930725e+01
-4.334838499731239914e+00,-4.854077302662802573e+00,2.109741898761908629e+01
-4.396652144748794733e+00,-5.113052027435755598e+00,2.075682118128983333e+01
-4.478046013481439935e+00,-5.389002408736381255e+00,2.044042440551438133e+01
-4.578804456638043696e+00,-5.682599743268399450e+00,2.014980389312688303e+01
-4.698797091340916054e+00,-5.994526381875270538e+00,1.988672548314955080e+01
-4.837969722591289212e+00,-6.325433324389757139e+00,1.965316631555464966e+01
-4.996331863948034524e+00,-6.675893019609437040e+00,1.945133438524484149e+01
-5.173940673335248874e+00,-7.046345970016583138e+00,1.928368598605443296e+01
-5.370880974762314075e+00,-7.437039726071121848e+00,1.915293963365092722e+01
-5.587240942077289496e+00,-7.847958924582182583e+00,1.906208449500787694e+01
-5.823083013589499757e+00,-8.278745155613608020e+00,1.901438114045990702e+01
-6.078409305597405776e+00,-8.728605904634065382e+00,1.901335052250096780e+01
-6.353121229946796511e+00,-9.196212355038980490e+00,1.906274822670084390e+01
-6.646972651110043984e+00,-9.679586556956344623e+00,1.916651864491923618e+01
-6.959516290794345750e+00,-1.017598002280059077e+01,1.932872341932680627e+01
-7.290043540378761122e+00,-1.068174825428814323e+01,1.955343806746476432e+01
-7.637517958392962214e+00,-1.119222577001844776e+01,1.984461107803905477e+01
-8.000503619954471901e+00,-1.170161178402715585e+01,2.020587888748709560e+01
-8.377090448594328720e+00,-1.220287919933940302e+01,2.064033209671400826e+01
-8.764819716262415739e+00,-1.268772164378546563e+01,2.115023200551528859e+01
-9.160614208536943082e+00,-1.314655921114951909e+01,2.173667873303423903e+01
-9.560719316192884065e+00,-1.356862430762496530e+01,2.239924106325076991e+01
-9.960662715107078569e+00,-1.394215053151559403e+01,2.313556430280737075e+01
-1.035524167633557546e+01,-1.425468515059915120e+01,2.394098414901089455e+01
-1.073854790333247600e+01,-1.449353936932752696e+01,2.480818407026075079e+01
-1.110403973683281897e+01,-1.464637825998837073e+01,2.572694483109912156e+01
-1.144466975421090993e+01,-1.470193595344285242e+01,2.668403901803679901e+01
-1.175307312036487417e+01,-1.465081941008980593e+01,2.766332492542184340e+01
-1.202181620744647006e+01,-1.448633919219211919e+01,2.864608360703195800e+01
-1.224369891345803829e+01,-1.420528510523676680e+01,2.961162306302306035e+01
-1.241209520891306006e+01,-1.380854992730182751e+01,3.053813997226363952e+01
-1.252130956306817566e+01,-1.330150401839514274e+01,3.140379367527125964e+01
-1.256691948640235879e+01,-1.269404073306085223e+01,3.218790420130337537e+01
-1.254607199911380455e+01,-1.200024872060873093e+01,3.287215629414795615e+01
-1.245770257144151394e+01,-1.123771368972316154e+01,3.344167705977683624e+01
-1.230265105368238387e+01,-1.042650951364188927e+01,3.388585952407269275e+01
-1.208365952782624220e+01,-9.587983508283871359e+00,3.419883756608609104e+01
-1.180525034685176777e+01,-8.743472127170676345e+00,3.437956635748848555e+01
-1.147349591759822296e+01,-7.913088832424114649e+00,3.443151810283476522e+01
-1.109570363913643654e+01,-7.114707630367809621e+00,3.436205580848061203e+01
-1.068004722595258826e+01,-6.363227553472236231e+00,3.418158486741899793e+01
-1.023517840437974513e+01,-5.670156364524554959e+00,3.390259812736753275e+01
-9.769851234342546320e+00,-5.043505450131299028e+00,3.353872578289529116e+01
-9.292585574876131460e+00,-4.487951052091536219e+00,3.310388033882077963e+01
-8.811388104708992586e+00,-4.005194942425353233e+00,3.261155606214337155e+01
-8.333540905834949442e+00,-3.594449900298794631e+00,3.207431126427035650e+01
-7.865459463927646944e+00,-3.252980400648526338e+00,3.150343359704112345e+01
-7.412616006975255800e+00,-2.976641298911010480e+00,3.090876922588980591e+01
-6.979519544380330842e+00,-2.760373151419004412e+00,3.029868490247180901e+01
-6.569741796748351348e+00,-2.598629361332507770e+00,2.968012794325243320e+01
-6.185977500405671847e+00,-2.485723931745546178e+00,2.905875060087896244e+01
-5.830128168753152096e+00,-2.416099011363630034e+00,2.843907016922035424e+01
-5.503399689753617707e+00,-2.384518277368736783e+00,2.782464242773660956e+01
-5.206405847996519398e+00,-2.386196248428251732e+00,2.721823255492702387e+01
-4.939271667080363137e+00,-2.416875071153578691e+00,2.662197336218137167e+01
-4.701732150240414576e+00,-2.472860196092663720e+00,2.603750534875033296e+01
-4.493223456741176847e+00,-2.551025427844274773e+00,2.546609651120091655e+01
-4.312964775955340890e+00,-2.648796295215375185e+00,2.490874223272206223e+01
-4.160030069374743178e+00,-2.764118984264157142e+00,2.436624687837750969e+01
-4.033409568113436983e+00,-2.895420571240127305e+00,2.383928965095694252e+01
-3.932061391044231691e+00,-3.041564793872940431e+00,2.332847739863874281e+01
-3.854953955542333333e+00,-3.201806430695635086e+00,2.283438707958871561e+01
-3.801100024425462021e+00,-3.375746354573552654e+00,2.235760034213254599e+01
-3.769583328135823308e+00,-3.563288542970081796e+00,2.189873238260510746e+01
-3.759578680404163542e+00,-3.764599704972115379e+00,2.145845689623308417e+01
-3.770366475046774024e+00,-3.980071699772728788e+00,2.103752861112503325e+01
-3.801342353987594347e+00,-4.210286545132086111e+00,2.063680459517912169e+01
-3.852022730393891425e+00,-4.455983516281068368e+00,2.025726526068157440e+01
-3.922046727538904154e+00,-4.718027592797817249e+00,1.990003575783976331e+01
-4.011174958249125844e+00,-4.997378297282175197e+00,1.956640823122980422e+01
-4.119285426957787877e+00,-5.295057809524687187e+00,1.925786522635765508e+01
-4.246366701436970814e+00,-5.612117037030183830e+00,1.897610430691028682e+01
-4.392508348484711611e+00,-5.949598177561632006e+00,1.872306372316723611e+01
-4.557888480282619170e+00,-6.308492140220507416e+00,1.850094868989829422e+01
-4.742758112149867422e+00,-6.689689044408680729e+00,1.831225749245431800e+01
-4.947421889609187495e+00,-7.093919895458528302e+00,1.815980621373949333e+01
-5.172214588466763630e+00,-7.521687451647894207e+00,1.804675030774246736e+01
-5.417472670770612453e+00,-7.973184323128993611e+00,1.797660057903605946e+01
-5.683500064634047888e+00,-8.448196488305967478e+00,1.795323031330413954e+01
-5.970527250309039857e+00,-8.945990805030703541e+00,1.798086923545037052e+01
-6.278662721019968807e+00,-9.465185781884732918e+00,1.806407886618166003e+01
-6.607835974944047841e+00,-1.000360600886904905e+01,1.820770270602710283e+01
-6.957731357434862041e+00,-1.055812247309220631e+01,1.841678315172785574e+01
-7.327712510027443393e+00,-1.112448336275352112e+01,1.869643641962893810e+01
-7.716737733854356129e+00,-1.169714326912113833e+01,1.905167586123636170e+01
-8.123267503543321055e+00,-1.226910295671411788e+01,1.948717439006839314e+01
-8.545166991656490296e+00,-1.283177821345647196e+01,2.000695853873759589e+01
-8.979607223334227228e+00,-1.337491794972931203e+01,2.061403041776742739e+01
-9.422971833360511695e+00,-1.388660410356552788e+01,2.130991982750726521e+01
-9.870777675326330325e+00,-1.435336275457104271e+01,2.209417914678947525e+01
-1.031762047556496142e+01,-1.476042308690699656e+01,2.296384566608404398e+01
-1.075715866954058697e+01,-1.509215422928980210e+01,2.391291288955152794e+01
-1.118214992556300480e+01,-1.533270113018911296e+01,2.493186822827042803e+01
-1.158455446039045178e+01,-1.546682116217580472e+01,2.600737062722618020e+01
-1.195571698680384110e+01,-1.548089486602831677e+01,2.712214996963028923e+01
-1.228663337525362564e+01,-1.536404811178379326e+01,2.825520789794313004e+01
-1.256830062925413038e+01,-1.510928790195078442e+01,2.938238089894052152e+01
-1.279213665332480332e+01,-1.471451699350176412e+01,3.047728940937735587e+01
-1.295044501055797959e+01,-1.418327956406950996e+01,3.151264327331116988e+01
-1.303688750103012062e+01,-1.352509720755069544e+01,3.246180858523371171e+01
-1.304691955118911828e+01,-1.275529269437078028e+01,3.330048335997130948e+01
-1.297814092692755672e+01,-1.189426730435970825e+01,3.400828755451248497e+01
-1.283051938818224791e+01,-1.096627799390662616e+01,3.457006731625970986e+01
-1.260645757059543115e+01,-9.997847376161180577e+00,3.497674334509605387e+01
-1.231069195714542097e+01,-9.015997129276216882e+00,3.522560238413768019e+01
-1.195003356371927516e+01,-8.046521927909450866e+00,3.532001741395173156e+01
-1.153297927930120714e+01,-7.112503102933708021e+00,3.526867024311302146e+01
-1.106923645880881502e+01,-6.233208295474590876e+00,3.508441633921286495e+01
-1.056921000550716272e+01,-5.423449844770583006e+00,3.478296679030725613e+01
-1.004349955868555710e+01,-4.693399619434450720e+00,3.438155962653538467e+01
-9.502446659370310300e+00,-4.048797435705393077e+00,3.389776232447847093e+01
-8.955759845484827508e+00,-3.491451823321493286e+00,3.334849936360727440e+01
-8.412232685295354173e+00,-3.019919959591434999e+00,3.274934818875328091e+01
-7.879557630302240767e+00,-2.630260845020477856e+00,3.211410245026483068e+01
-7.364229295252537888e+00,-2.316776564638644231e+00,3.145457074764130567e+01
-6.871524409402490541e+00,-2.072682569164446154e+00,3.078056164575391307e+01
-6.405542604434673493e+00,-1.890673409985320408e+00,3.010000100386784183e+01
-5.969291469389517601e+00,-1.763371112224226156e+00,2.941913108013764599e+01
-5.564800596916936293e+00,-1.683658883775227766e+00,2.874274999259329277e+01
-5.193251456167258695e+00,-1.644911984608838917e+00,2.807446022140578634e+01
-4.855112530119358283e+00,-1.641142540463610411e+00,2.741690499206660547e+01
-4.550271978911064608e+00,-1.667075983756808766e+00,2.677198031646725696e+01
-4.278162308369773292e+00,-1.718176202513053585e+00,2.614101673986800733e+01
-4.037873701045960217e+00,-1.790634049052363563e+00,2.552492979840162590e+01
-3.828254187878175507e+00,-1.881331388923900283e+00,2.492434102924254802e+01
-3.647996089710543899e+00,-1.987790249366630624e+00,2.433967307559342075e+01
-3.495708964581758060e+00,-2.108114093239680020e+00,2.377122303415453075e+01
-3.369979855730838469e+00,-2.240926606269892041e+00,2.321921835436976167e+01
-3.269422013244876357e+00,-2.385311421481496996e+00,2.268385922213186845e+01
-3.192713383703087882e+00,-2.540755147525497026e+00,2.216535090369403349e+01
-3.138626234570346618e+00,-2.707095054363467312e+00,2.166392896489795206e+01
-3.106049233743468641e+00,-2.884472025586975796e+00,2.117987971856824103e+01
-3.094003207113308118e+00,-3.073288989987224440e+00,2.071355784042564707e+01
-3.101651703506228763e+00,-3.274174513001387510e+00,2.026540261058445225e+01
-3.128307315090635754e+00,-3.487951049307302931e+00,1.983595395143195361e+01
-3.173434571447897756e+00,-3.715607131959231424e+00,1.942586916717907997e+01
-3.236650068755893006e+00,-3.958272617189201092e+00,1.903594109124566813e+01
-3.317720334345871880e+00,-4.217195961454907049e+00,1.866711819038490816e+01
-3.416557787274158819e+00,-4.493722377459712369e+00,1.832052704654987352e+01
-3.533214993394653280e+00,-4.789271586092892719e+00,1.799749752843277051e+01
-3.667877272280822165e+00,-5.105313724030027700e+00,1.769959084343711453e+01
-3.820853569282912865e+00,-5.443341793399563144e+00,1.742863052111335165e+01
-3.992565322162292762e+00,-5.804838813254465713e+00,1.718673616893462963e+01
-4.183532923513971546e+00,-6.191237617511331948e+00,1.697635959615507417e+01
-4.394359204871715718e+00,-6.603870988969819500e+00,1.680032254230138733e+01
-4.625709171434570166e+00,-7.043909536375850600e+00,1.666185472319921246e+01
-4.878285046761166477e+00,-7.512284497114417370e+00,1.656463024131996065e+01
-5.152795490248456289e+00,-8.009592476738554012e+00,1.651279947456329467e+01
-5.449917712549392945e+00,-8.535979152861242980e+00,1.651101261984327451e+01
-5.770250936829041777e+00,-9.090999130176543375e+00,1.656442894509498487e+01
-6.114259773134155473e+00,-9.673449970587803648e+00,1.667870513889697293e+01
-6.482205868197107534e+00,-1.028117946584341702e+01,1.685995316073237760e+01
-6.874066422547659094e+00,-1.091086723294040972e+01,1.711465636266872892e+01
-7.289438736671312924e+00,-1.155778657043950020e+01,1.744952922371194148e+01
-7.727430407173882188e+00,-1.221555329253820688e+01,1.787130828722578002e+01
-8.186536162870046596e+00,-1.287588018461823935e+01,1.838645486197977164e+01
-8.664504224423934531e+00,-1.352835897673403132e+01,1.900075794357315573e+01
-9.158197251838737785e+00,-1.416030392993008391e+01,1.971882575517644298e+01
-9.663456355720805746e+00,-1.475670030245625952e+01,2.054346535865990120e+01
-1.017498026820396717e+01,-1.530030967205208725e+01,2.147496323516706696e+01
-1.068623597319014529e+01,-1.577198926991111883e+01,2.251030102347392514e+01
-1.118942089068610990e+01,-1.615127901694856760e+01,2.364236682286852087e+01
-1.167549892511966902e+01,-1.641729564591599910e+01,2.485925068401520122e+01
-1.213433368870930629e+01,-1.654994279149249081e+01,2.614374391952820886e+01
-1.255493830426736146e+01,-1.653139838047128052e+01,2.747317632041170654e+01
-1.292585230083870584e+01,-1.634777858156444452e+01,2.881972406544307574e+01
-1.323564337092382637e+01,-1.599081162438861092e+01,3.015128907811432413e+01
-1.347351202497361022e+01,-1.545929798594134397e+01,3.143298284637004159e+01
-1.362995742326282844e+01,-1.476010874037021736e+01,3.262915045723054419e+01
-1.369744311298637029e+01,-1.390849600426092003e+01,3.370575870174642574e+01
-1.367098914641182006e+01,-1.292757267226133777e+01,3.463286896750113897e+01
-1.354861722819568293e+01,-1.184693890688864926e+01,3.538686898111660639e+01
-1.333158609040522613e+01,-1.070059421652050702e+01,3.595213179734640363e+01
-1.302438152952474937e+01,-9.524399443756516703e+00,3.632186832728795878e+01
-1.263445818088799477e+01,-8.353438915884884963e+00,3.649807090386700992e+01
-1.217176448193076688e+01,-7.219636540665834268e+00,3.649060734603531131e+01
-1.164811009038892919e+01,-6.149910640127659534e+00,3.631566151458121539e+01
-1.107645126242261746e+01,-5.165031703004263619e+00,3.599380125446229073e+01
-1.047017121223209024e+01,-4.279213070124903595e+00,3.554796878576197372e+01
-9.842422267681326886e+00,-3.500346764166577529e+00,3.500164602170946893e+01
-9.205577971188281694e+00,-2.830723060601405994e+00,3.437736635502024996e+01
-8.570821507559978514e+00,-2.268043318222251692e+00,3.369565323397308276e+01
-7.947876476153954428e+00,-1.806547856571427246e+00,3.297438596001543232e+01
-7.344870397344176460e+00,-1.438116758019126529e+00,3.222853826127600030e+01
-6.768310554149137737e+00,-1.153248769262748441e+00,3.147020409612360581e+01
-6.223147201780684590e+00,-9.418676244900482386e-01,3.070881948581632059e+01
